PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
84,2024-01-28,12:58:43.41,1,5,"Torres, Jaccob",1000238864,Left,CAL_MUS,"Kordic, Dylan",1000123535,Left,CAL_MUS,Undefined,3,Bottom,0,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.08961,1.003791,1.620624,1437.218825,108.002981,9:30,5.11303,-1.09169,5.71206,-37.30762,5.79902,-13.3641,2.93971,-0.69511,73.64737,-5.907003,-0.77004,0.472546,,,,,,,,,,,,7.27087,3.07949,0.96438,50,5.17414,-2.79734,-117.64717,0.84764,10.10367,24.09232,-27.89478,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,05a4c760-be20-11ee-8441-fd3465a7f038,79.76467,,,7.44224,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:58:43.41,2024-01-28T12:58:43.4114754-08:00,2024-01-28T20:58:43.4114754Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,a29f07ce-afb3-40d8-9392-62e80d8152cc,54.78748,-118.62352,12.04616,5.11688,1.97809,-13.94739,1.08604,-3.2068,5.05183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
85,2024-01-28,12:58:58.97,1,6,"Torres, Jaccob",1000238864,Left,CAL_MUS,"Kordic, Dylan",1000123535,Left,CAL_MUS,Undefined,3,Bottom,0,3,2,FourSeamFastBall,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,88.62854,-2.733188,3.628831,2238.500413,147.997936,11:00,5.2922,-1.05048,5.57125,-17.94599,18.44202,-10.7404,1.23653,1.44875,80.54338,-6.124463,1.717743,0.434161,,,,,,,,,,,,6.53756,10.52209,0.74475,50,5.04465,-7.6696,-128.24912,-6.69108,10.82072,28.06289,-14.75827,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,0ee2a770-be20-11ee-8441-fd3465a7f038,86.81676,,,8.08516,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:58:58.97,2024-01-28T12:58:58.9736642-08:00,2024-01-28T20:58:58.9736642Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,2fca4623-2165-4011-885a-56d6b3b65326,54.92886,-129.32313,14.03144,5.28992,-6.12625,-7.37913,1.04621,-8.08373,5.41036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
86,2024-01-28,12:59:40.05,2,1,"Torres, Jaccob",1000238864,Left,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,3,Bottom,0,0,0,FourSeamFastBall,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,88.19089,-1.040783,2.638833,2232.134423,143.277592,10:45,5.33894,-1.25798,5.53203,-19.38706,17.1671,-11.90942,2.7493,0.21807,80.30951,-4.692571,0.518275,0.435151,77.0212,63.139255,-125.220265,5685.277769,,,,,19.85932,,,6.84638,9.35398,1.03709,50,5.23591,-5.38868,-127.91037,-2.9492,11.30327,27.23694,-16.73075,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,275fba40-be20-11ee-8441-fd3465a7f038,86.61928,39.38322,,7.88138,,,,2.46239,2.53647,-0.0661,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,20:59:40.05,2024-01-28T12:59:40.0597186-08:00,2024-01-28T20:59:40.0597186Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,3f5ce45b-080a-45d2-93bb-ecaf691cb21f,54.96939,-128.9642,13.61847,5.3375,-2.30187,-8.36538,1.25405,-5.82602,5.65163,26.254194,2.48852,-30.25999,-8.02664,,,,,,,2.56562,99.87517,-35.35982,,,,,,,-0.08452,-41.12382,12.30054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
87,2024-01-28,13:00:27.26,2,2,"Torres, Jaccob",1000238864,Left,CAL_MUS,"Hoiland, Cameron",1000256661,Left,CAL_MUS,Undefined,3,Bottom,0,0,1,FourSeamFastBall,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,87.33093,-0.419108,1.875406,2276.181259,145.662229,10:45,5.35967,-1.15383,5.51456,-18.48639,18.92918,-12.06296,3.42701,-0.40476,79.15823,-3.927942,-0.273047,0.440248,101.71237,11.402578,11.148655,4810.385033,107.29385,14.48394,24.24656,205.34136,205.30968,14.128508,1.723598,6.68689,10.06796,0.99882,50,5.3112,-3.62923,-126.66837,-1.49498,10.7816,27.71162,-15.94099,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,437efa10-be20-11ee-8441-fd3465a7f038,85.61632,14.52142,,8.1727,,,,2.32343,3.47572,0.33301,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,21:00:27.26,2024-01-28T13:00:27.2615618-08:00,2024-01-28T21:00:27.2615618Z,LineDrive,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,2b76344a-2c43-4611-bd02-98fda8f7745c,54.98541,-127.75439,13.85581,5.35755,-0.87026,-7.97049,1.14933,-4.05176,5.3908,274.419528,2.32344,143.47232,-22.47045,4.32971,-0.71122,-0.15644,0.21175,-0.08181,0.01162,3.47572,29.49282,-21.19425,2.30902,-0.5199,0.14526,-0.04778,0.01318,-0.00171,0.33299,28.27733,1.74441,-1.12989,-0.0132,0.45511,-0.3758,0.13749,-0.01941,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
88,2024-01-28,13:01:13.09,3,1,"Torres, Jaccob",1000238864,Left,CAL_MUS,"Casillas, Aaron",802003,Right,CAL_MUS,Undefined,3,Bottom,0,0,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.42226,-0.647248,1.604683,2124.260931,146.559247,11:00,5.43998,-1.16482,5.69597,-21.50741,17.46084,-10.62914,3.04424,-0.55473,77.2592,-4.7194,-0.295456,0.44929,,,,,,,,,,,,5.89201,9.46607,1.03675,50,5.37247,-3.02482,-123.8806,-2.04694,9.05561,27.28186,-17.62533,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,5ed5e0d0-be20-11ee-8441-fd3465a7f038,83.89333,,,8.16306,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,21:01:13.09,2024-01-28T13:01:13.0920130-08:00,2024-01-28T21:01:13.0920130Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,dc7f3a8a-9074-43be-bbf0-9fd46f761369,54.80226,-124.93371,13.64093,5.43835,-1.36658,-8.81267,1.16026,-3.37438,4.52781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
89,2024-01-28,13:01:31.68,3,2,"Torres, Jaccob",1000238864,Left,CAL_MUS,"Casillas, Aaron",802003,Right,CAL_MUS,Undefined,3,Bottom,0,0,1,FourSeamFastBall,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,87.8041,-1.460405,1.330871,2208.309785,144.714412,10:45,5.41935,-1.0632,5.39217,-20.65745,16.53328,-10.80123,2.32849,-0.71574,79.73324,-5.335099,-0.589853,0.438923,86.28955,44.788777,39.415511,3822.767671,73.75372,90.40164,81.61121,246.31048,197.33095,54.150309,5.226727,5.83489,9.1193,0.95227,50,5.2748,-2.48023,-127.31269,-3.92728,9.50768,27.89812,-17.31459,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,69ec0350-be20-11ee-8441-fd3465a7f038,85.87474,101.34254,,8.07086,,,,1.51573,2.30023,0.68739,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,21:01:31.68,2024-01-28T13:01:31.6846786-08:00,2024-01-28T21:01:31.6846786Z,FlyBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,6d71b927-f11a-4d1e-876e-ee263454af1b,55.10702,-128.42692,13.94906,5.41784,-3.23575,-8.6573,1.05891,-2.85996,4.75384,216.83738,1.62952,67.04471,-12.70823,-9.49314,11.49526,-5.40997,1.30348,-0.15699,0.00749,2.32332,88.80241,-23.43202,1.39878,0.09761,0.0444,-0.04863,0.01057,-0.00073,0.68949,57.10634,-3.8815,0.85009,-1.47223,0.95515,-0.28908,0.04149,-0.00228,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
90,2024-01-28,13:02:00.33,3,3,"Torres, Jaccob",1000238864,Left,CAL_MUS,"Casillas, Aaron",802003,Right,CAL_MUS,Undefined,3,Bottom,0,0,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,2,1,,80.7724,-0.715466,1.359315,1612.244874,117.346371,10:00,5.08686,-1.20541,5.59477,-35.17459,7.99894,-12.89977,1.4874,-1.01096,74.32166,-7.185279,-0.945406,0.472912,76.20656,-11.571018,-7.854778,,,,,9.84158,8.85253,-0.434812,0.068764,6.94756,4.63036,1.09758,50,5.00252,-2.28289,-117.32945,-2.61416,9.70575,21.74724,-25.70543,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,7b039f90-be20-11ee-8441-fd3465a7f038,79.7029,1.54429,,6.45074,,,,2.36947,1.54429,0.95611,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,21:02:00.33,2024-01-28T13:02:00.3337410-08:00,2024-01-28T21:02:00.3337410Z,GroundBall,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,82cc56bb-3ecd-4dbd-ad48-3cbfb2eb7573,54.90696,-118.23546,10.87362,5.08912,-1.54324,-12.85272,1.20111,-2.68724,4.85287,180,2.36739,108.65903,,,,,,,,1.54472,-22.45793,,,,,,,,0.95639,-14.99028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
91,2024-01-28,13:02:32.58,4,1,"Torres, Jaccob",1000238864,Left,CAL_MUS,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,3,Bottom,2,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.01933,-0.070249,1.621946,1597.696706,104.279083,9:30,5.16431,-1.06667,5.5881,-37.43963,5.76772,-17.10946,1.97872,-0.97746,74.02028,-6.965582,-1.434058,0.473097,,,,,,,,,,,,9.13221,3.36315,0.93877,50,5.13397,-2.64647,-117.6036,-1.38791,12.72974,23.27808,-27.48605,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,8e38ebb0-be20-11ee-8441-fd3465a7f038,79.67171,,,6.99905,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,21:02:32.58,2024-01-28T13:02:32.5809346-08:00,2024-01-28T21:02:32.5809346Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,ff54ff93-3d11-4c04-8dac-5572fe58bda3,54.91265,-118.57201,11.63904,5.16793,-0.24444,-13.74303,1.05989,-3.17605,6.36487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
92,2024-01-28,13:02:44.13,4,2,"Torres, Jaccob",1000238864,Left,CAL_MUS,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,3,Bottom,2,0,1,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.45094,0.335565,1.795598,2273.810247,145.631184,10:45,5.34024,-1.15691,5.45134,-16.75611,18.96895,-12.1543,4.25821,-0.48818,81.03325,-2.855121,-0.366423,0.430188,,,,,,,,,,,,6.63288,9.78926,1.00695,50,5.35877,-3.51592,-129.72379,0.24517,11.23109,28.74101,-15.5984,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,95155c20-be20-11ee-8441-fd3465a7f038,87.61861,,,8.41769,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,21:02:44.13,2024-01-28T13:02:44.1347778-08:00,2024-01-28T21:02:44.1347778Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,ee4c4ce3-cb9e-460b-bf07-94062860cdc5,55.04727,-130.83726,14.37051,5.33757,0.84948,-7.7992,1.15159,-3.95102,5.61554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
93,2024-01-28,13:02:56.74,4,3,"Torres, Jaccob",1000238864,Left,CAL_MUS,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,3,Bottom,2,1,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.87364,-1.529857,1.937813,2358.513473,249.060937,2:15,5.29256,-1.13517,5.20326,-42.08309,2.12114,2.57079,0.34559,0.90233,74.91595,-9.102575,2.393971,0.478524,,,,,,,,,,,,-0.86717,1.66295,0.95359,50,5.1183,-4.02734,-116.10398,-4.57117,-1.20461,18.14082,-29.86405,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,9c9c1650-be20-11ee-8441-fd3465a7f038,78.76819,,,4.95769,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,21:02:56.74,2024-01-28T13:02:56.7433922-08:00,2024-01-28T21:02:56.7433922Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,80d58950-c31d-4d6b-a3f3-bcc597770954,55.30144,-116.92938,9.07041,5.29538,-3.21237,-14.93202,1.13559,-3.97253,-0.6023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
94,2024-01-28,13:03:13.02,4,4,"Torres, Jaccob",1000238864,Left,CAL_MUS,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,3,Bottom,2,1,2,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.78964,0.490285,1.398563,2177.244147,156.772945,11:15,5.35012,-1.24838,5.47953,-19.66761,16.25028,-6.49804,4.17007,-0.48097,81.12647,-3.202801,0.241912,0.431347,,,,,,,,,,,,3.65197,8.39103,1.13014,50,5.38003,-2.85881,-128.90035,0.45745,6.15784,26.24057,-18.02527,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,a64b7ce0-be20-11ee-8441-fd3465a7f038,87.3831,,,7.66318,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,21:03:13.02,2024-01-28T13:03:13.0284738-08:00,2024-01-28T21:03:13.0284738Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,0e1e1bca-2c91-4510-8155-4c0592e4d3eb,55.01994,-129.91825,13.12029,5.34873,1.15668,-9.01263,1.24567,-3.09768,3.07892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
95,2024-01-28,13:03:30.20,4,5,"Torres, Jaccob",1000238864,Left,CAL_MUS,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,3,Bottom,2,2,2,FourSeamFastBall,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,88.64301,-2.604638,2.166191,2114.367565,146.488179,11:00,5.31381,-0.97423,5.49339,-20.04115,16.21257,-9.94375,1.20374,0.22449,80.94594,-6.351605,0.395294,0.433359,,,,,,,,,,,,5.68118,9.29689,0.79166,50,5.07229,-4.43161,-128.49056,-6.5113,9.47283,27.27474,-16.67228,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,b08fa960-be20-11ee-8441-fd3465a7f038,86.97739,,,7.69707,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,21:03:30.20,2024-01-28T13:03:30.2087362-08:00,2024-01-28T21:03:30.2087362Z,,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,d5458169-a7dd-474a-b24a-027374d13783,55.00762,-129.54917,13.63737,5.31246,-5.8642,-8.33614,0.9708,-4.79928,4.73642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
96,2024-01-28,13:03:54.99,5,1,"Torres, Jaccob",1000238864,Left,CAL_MUS,"King, Wyatt",809925,Right,CAL_MUS,Undefined,3,Bottom,2,0,0,FourSeamFastBall,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,,89.45707,-2.113685,2.13082,2226.265537,137.45946,10:30,5.31529,-1.14805,5.2369,-19.48391,16.75761,-14.18804,1.70261,-0.32662,80.88805,-5.770086,-0.384024,0.433286,91.05463,21.000426,-5.580554,1826.169362,109.50171,36.99577,-10.4542,308.28107,304.82114,-6.797157,3.964737,7.79162,9.41461,0.96315,50,5.10674,-4.17295,-129.53624,-5.44558,13.08416,30.00985,-16.36447,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,bf53dfc0-be20-11ee-8441-fd3465a7f038,86.99208,46.83636,,8.56902,,,,3.15129,1.87437,0.3177,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,21:03:54.99,2024-01-28T13:03:54.9946562-08:00,2024-01-28T21:03:54.9946562Z,LineDrive,v3,471251,471251,,"Stafford, Ryan",701696,Right,CAL_MUS,0cf823e3-f7e7-4df1-8762-30e7ae8d3e28,55.26273,-130.74977,15.00493,5.31357,-4.78384,-8.18223,1.14259,-4.70205,6.54208,178.777391,3.1514,124.08079,-22.78702,4.96791,-1.00141,0.18183,-0.02641,0.00234,-7E-05,1.8738,47.87638,-13.3138,0.39075,-0.07708,0.02171,-0.00502,0.00116,-0.00012,0.31742,-12.11656,1.94271,-0.61607,0.14507,-0.03322,0.00731,-0.00112,8E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
97,2024-01-28,13:07:42.18,1,1,"Larkin, Noah",809940,Left,CAL_MUS,"Garza, Alejandro",1000279234,Right,CAL_MUS,Undefined,4,Top,0,0,0,Slider,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,70.29523,1.813152,3.346325,2491.494112,251.869549,2:30,4.9653,-3.80676,4.67435,-53.06845,5.98067,13.09217,2.26851,0.46608,65.10261,-7.718775,5.634186,0.553068,89.95467,26.618165,-12.50443,2161.893122,106.43657,48.90501,-27.77037,334.25505,328.0996,-19.359486,4.666823,-5.64087,2.86563,3.45284,50,5.10206,-6.43438,-101.83551,1.50156,-5.95795,15.81509,-29.14734,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,46cde180-be21-11ee-8441-fd3465a7f038,68.1516,64.65265,,5.19262,,,,4.21178,2.65752,-0.19666,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,21:07:42.18,2024-01-28T13:07:42.1840578-08:00,2024-01-28T21:07:42.1840578Z,LineDrive,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,4e86d319-2307-44bc-809f-c707e98c25f5,55.82875,-102.73673,7.90754,4.96917,3.16251,-14.57367,3.80983,-6.09487,-2.97897,152.578075,4.21492,115.08127,-21.64121,4.5147,-0.59305,-0.02592,0.02347,-0.00294,0.00011,2.65558,59.15119,-15.09372,0.44565,0.01228,-0.02112,0.01457,-0.00324,0.00023,-0.19705,-25.52947,-1.61151,1.55265,-0.59368,0.16041,-0.03046,0.00336,-0.00015,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
98,2024-01-28,13:08:15.45,2,1,"Larkin, Noah",809940,Left,CAL_MUS,"Stafford, Ryan",701696,Right,CAL_MUS,Undefined,4,Top,1,0,0,TwoSeamFastBall,Changeup,InPlay,Undefined,Bunt,Single,0,0,,77.79996,1.16061,5.390812,1616.569315,93.777047,9:15,4.54128,-3.81294,4.83979,-46.01443,2.72634,-15.78981,1.81073,-0.00922,70.63828,-7.172786,2.628129,0.502479,34.88068,-3.883622,25.446292,1123.240176,,,,17.78204,17.2969,20.053155,0.282932,9.45792,1.40839,3.29267,50,4.61707,-9.95027,-112.30384,0.65048,11.99023,21.73113,-30.3886,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,5a97f390-be21-11ee-8441-fd3465a7f038,75.013,2.04681,,7.16167,,,,3.87223,2.04681,0.05666,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,21:08:15.45,2024-01-28T13:08:15.4554562-08:00,2024-01-28T21:08:15.4554562Z,GroundBall,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,07b27fc5-d20a-401a-9190-2abc4b925dcf,55.66191,-113.39414,10.86556,4.54619,2.17514,-15.1943,3.80699,-10.55185,5.99512,160.905441,3.87276,46.06434,-2.52768,,,,,,,2.04728,-3.48682,-13.25992,,,,,,,0.05699,21.91489,-2.00392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
99,2024-01-28,13:08:58.88,3,1,"Larkin, Noah",809940,Left,CAL_MUS,"Knowles, Dylan",814845,Right,CAL_MUS,Undefined,4,Top,1,0,0,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,77.35824,1.085257,5.302468,1512.41915,77.113341,8:30,4.55392,-3.84761,4.62008,-51.10152,-1.96142,-15.21729,1.33178,-0.06017,71.13593,-8.064414,2.64872,0.504533,,,,,,,,,,,,8.96331,-0.94098,3.31636,50,4.61811,-9.75603,-111.82091,0.25065,11.39368,19.41844,-33.37018,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,747cacb0-be21-11ee-8441-fd3465a7f038,74.7076,,,6.22231,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,21:08:58.88,2024-01-28T13:08:58.8839106-08:00,2024-01-28T21:08:58.8839106Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,7e94426d-a9d6-432f-a633-40f9b681009a,55.88423,-112.83812,9.70922,4.5592,1.9987,-16.68509,3.84305,-10.35287,5.69684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
100,2024-01-28,13:09:47.71,3,2,"Larkin, Noah",809940,Left,CAL_MUS,"Knowles, Dylan",814845,Right,CAL_MUS,Undefined,4,Top,1,0,1,TwoSeamFastBall,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,77.63934,3.679402,3.562811,1666.512194,57.733982,8:00,4.48493,-3.74832,4.9459,-53.89759,-5.09386,-10.74772,3.48211,-1.27269,70.14615,-6.085096,1.674365,0.502803,,,,,,,,,,,,6.36953,-3.11559,3.41136,50,4.79867,-6.53077,-112.12968,5.27115,8.03141,22.09523,-36.10253,CAL_MUS,CAL_MUS,BaggettStadium,TeamExclusive,Team,20240128-BaggettStadium-Private-1,91995f50-be21-11ee-8441-fd3465a7f038,74.9646,,,7.49319,,,,,,,9131dd53-c78a-4774-b010-bf1e935cc06f,2024-01-28,21:09:47.71,2024-01-28T13:09:47.7190000-08:00,2024-01-28T21:09:47.7190000Z,,v3,471251,471251,,"Higuchi, Mackenzee",1000216589,Right,CAL_MUS,1a7dfd8e-ab1d-4f0a-b203-2291dce50b5c,55.55474,-113.21895,11.04762,4.49494,7.05097,-18.05127,3.74309,-6.92671,4.01571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.44364,1.560144,0.649011,0.911133,0.21064,3.35097,1.23787,-1.8056,5.16058,3.54543,65.41703,0.45197,59.36132,-1.7622,80.47661,-7.43497,5.18736,7.28365,-13.71889,3.58858,67.56996,-7.0093,High,High,High,,,High,High,High
